247.3,123.15,151.76,53.291,58.152,24.502,17.898,23.771,19.4,31.674,38.816,25.229,46.284,77.404,81.008,112.66,81.263,119.82,270.05,249.56,360.83,185.34,45.854,305.09,211.05,229.24,187.53,92.214,58.484,250.56,165.98,294.41
120.12,35.633,71.314,20.289,18.348,7.9678,2.3625,1.1987,0.37686,4.3832,6.667,2.5109,5.6841,13.528,20.118,32.035,13.228,15.717,69.889,66.999,82.254,41.693,1.231,70.732,14.281,56.687,55.42,16.537,13.859,52.889,53.899,179
